Date,Working_Age_Population,Not_in_Labour_Force,Labour_Force,Emp_SA_Total,Unemployment,PR_SA_Total,UR_SA_Total,Emp_SA_FT_Male,Emp_SA_FT_Female,Emp_SA_FT,Emp_SA_PT_Male,Emp_SA_PT_Female,Emp_SA_PT,PR_SA_Male,PR_SA_Female,UR_SA_Male,UR_SA_Female,FT_Share_Male,FT_Share_Female
1990-03,13.18753936,4.76548397,8.37985742869,7.86136548031,0.51849194838,0.6354375293,0.0618736002,4242.02797122,1970.45811403,6.212486085249999,367.53314476,1281.3462503,1.64887939506,75.39746862,52.03099966,5.90794916,6.58060444,0.9202672151398817,0.6059583828733781
1990-04,13.204722369999999,4.783593160000001,8.39311712822,7.86608889428,0.52702823394,0.6356148120999999,0.0627929083,4240.28363153,1961.78706148,6.20207069301,372.10289329,1291.91530798,1.66401820127,75.49884569,51.96832917,6.09557941,6.53848832,0.9193253012756728,0.6029399246513095
1990-05,13.22184215,4.764741793,8.448907226089998,7.899383876380001,0.54952334971,0.6390113518,0.0650407603,4251.44341535,1981.57846908,6.233021884429999,377.23076396,1289.13122799,1.66636199195,75.82257079,52.32432606,6.2842279,6.81344585,0.9185013355128326,0.6058558088647114
1990-06,13.23919223,4.799352973,8.4592353814,7.90020826753,0.55902711386,0.6389540415,0.0660848278,4258.74091017,1974.3839851,6.23312489527,368.69151752,1298.39185475,1.66708337226,75.70007099,52.43279359,6.2773972,7.07263814,0.9203248187237064,0.6032750428732361
1990-07,13.254662920000001,4.768176961999999,8.501443356240001,7.898130220570001,0.60331313567,0.6413926486,0.0709659655,4243.25837238,1987.25077373,6.2305091461,369.2751729,1298.34590156,1.66762107447,75.92071581,52.70060875,6.95355813,7.29666268,0.9199409241634938,0.6048371027020829
1990-08,13.27005294,4.877504245,8.4807837103,7.86923294215,0.61155076814,0.6390919274,0.0721101715,4235.83818927,1978.70007805,6.21453826732,365.5679254,1289.12674943,1.65469467483,75.6868361,52.47569585,6.99314574,7.51607562,0.920552996999219,0.6055094662332164
1990-09,13.28567133,4.755114356,8.468559125399999,7.8441092442,0.6244498812,0.6374204897,0.0737374413,4226.59918903,1969.36499471,6.19596418374,367.18559045,1280.95947001,1.6481450604599999,75.70796941,52.12714497,7.27669522,7.51056042,0.9200690480559336,0.6058979699061064
1990-10,13.30325148,4.851267022,8.47710338592,7.82969431117,0.6474090747400001,0.6372204118,0.0763714969,4201.72206001,1950.05434892,6.15177640893,371.79202868,1306.12587356,1.6779179022400001,75.55687368,52.23478764,7.62181458,7.65868023,0.9187075798892984,0.5988778924020314
1990-11,13.32073013,4.868028314,8.48399272568,7.80988432904,0.67410839663,0.6369014793000001,0.0794565034,4181.13184012,1952.09592298,6.13322776311,372.01929966,1304.63726628,1.67665656593,75.55571911,52.17353146,8.15047154,7.65775922,0.9182941026469033,0.5994030857110398
1990-12,13.338413319999999,4.722038046,8.49410803638,7.81291027125,0.68119776514,0.6368154767,0.08019650349999999,4178.49730008,1951.95117428,6.13044847435,373.05266067,1309.40913622,1.68246179689,75.39541361,52.31251658,8.10813285,7.89587907,0.9180383245516371,0.5985082874761377
1991-01,13.35349207,4.948901248,8.458380384280002,7.74820476576,0.71017561852,0.6334208565,0.0839611824,4134.17716267,1950.19723157,6.084374394239999,380.10939013,1283.7209814,1.66383037153,74.98752628,52.04108181,8.46153564,8.30464437,0.9157985684594533,0.60304469783698
1991-02,13.368509,4.852181767,8.48949707369,7.75801743692,0.7314796367699999,0.6350369418999999,0.08616289399999999,4117.09204378,1926.38779926,6.04347984305,398.55514906,1315.98244481,1.7145375938699998,75.17711897,52.17711647,8.76099817,8.41398708,0.9117390858851975,0.5941294960941577
1991-03,13.38359799,4.849544101,8.48050550933,7.70157419984,0.77893130949,0.6336491514,0.09184963189999999,4088.12577584,1909.47137952,5.99759715536,390.45484303,1313.52220144,1.70397704447,75.03067699,52.04737836,9.42901441,8.84364471,0.9128172793440713,0.592452740458529
1991-04,13.39886982,4.832169823999999,8.53789562978,7.695946686919999,0.84194894285,0.6372101337,0.0986131688,4055.3259725,1920.15870043,5.9754846729299995,406.87161631,1313.59039768,1.720462014,75.25845592,52.52918343,10.13103126,9.48647311,0.9088181085189223,0.593787162260751
1991-05,13.41408216,4.904957779,8.501716671399999,7.6938480221,0.8078686493,0.6337904129,0.0950241793,4063.22451851,1917.46748101,5.980691999519999,400.78450172,1312.37152086,1.71315602258,74.88637663,52.21760663,9.7454264,9.16439005,0.9102187070179015,0.5936727743704351
1991-06,13.42930303,4.993556023,8.467965174180001,7.65876653599,0.80919863819,0.6305587978,0.09555998660000001,4032.36403334,1913.58314547,5.94594717881,402.47653534,1310.34282183,1.71281935718,74.48550419,51.97098351,9.94997286,9.00837993,0.9092466732214921,0.5935567891072273
1991-07,13.445393,5.065033316,8.44799326498,7.630500641079999,0.8174926239,0.6283188051999999,0.0967676699,4014.86990538,1911.96689567,5.926836801049999,399.34342093,1304.32041911,1.70366384004,74.16293119,51.84323175,10.08399969,9.11181497,0.9095323693239298,0.5944639606305763
1991-08,13.460635,5.043317336,8.4644063896,7.63570853908,0.82869785053,0.6288266779,0.0979038355,4015.4266103,1913.18979997,5.928616410259999,404.93772953,1302.15439928,1.70709212881,74.37426122,51.73934472,10.3120642,9.06320519,0.9083926802410198,0.5950186609621029
1991-09,13.475879,4.908510516000001,8.49767677817,7.64517001338,0.85250676478,0.6305842297,0.1003223336,4015.51785463,1918.80901398,5.93432686861,407.72767859,1303.11546618,1.7108431447699999,74.40828729,52.05349996,10.39212658,9.53341622,0.9078216039494453,0.5955474828152125
1991-10,13.488137,5.061143638,8.461304806460001,7.61622187269,0.84508293377,0.6273145659,0.09987619560000001,4021.04273953,1918.52640441,5.93956914394,389.81773762,1286.83499113,1.6766527287500002,74.24297867,51.57113441,10.51997805,9.24460578,0.911623199228493,0.5985366913944474
1991-11,13.500399,5.0792859340000005,8.4598241149,7.59709299712,0.86273111778,0.6266351176,0.1019797937,3983.55842142,1875.23836994,5.85879679136,425.88444151,1312.41176425,1.73829620576,74.21076288,51.46989096,10.58574941,9.65600358,0.9034153622693714,0.5882823682017753
1991-12,13.512656999999999,4.894475305,8.50801033899,7.616820189459999,0.89119014953,0.6296326725,0.1047471869,4001.53797212,1895.97141432,5.8975093864399994,404.6301775,1314.68062552,1.7193108030200002,74.31727513,51.95829369,10.8557063,9.94653431,0.9081673318493539,0.5905253483695742
1992-01,13.530707,5.063206543000001,8.5145539663,7.63360686511,0.88094710119,0.6292763539,0.1034636817,3993.31690964,1903.61884018,5.89693574982,414.31496581,1322.35614949,1.73667111529,74.15585867,52.04421962,10.75270265,9.78517701,0.9060005514258833,0.5900910100901712
1992-02,13.548753000000001,4.9688108380000005,8.5386117821,7.650191798130001,0.88841998397,0.6302138494,0.1040473565,3972.35213069,1911.57611468,5.88392824537,444.99248227,1321.27107049,1.7662635527600001,74.31380433,52.07537693,10.86653851,9.76593925,0.8992624480860196,0.5912980123059789
1992-03,13.566803,4.9853738530000005,8.52615818526,7.631073789209999,0.89508439605,0.6284574328,0.1049809746,3972.76603324,1895.72532149,5.868491354730001,435.74174436,1326.84069012,1.76258243448,74.18822824,51.85081456,11.01443503,9.78195842,0.901158903115916,0.5882657840553877
1992-04,13.577367,5.038696517,8.51626795967,7.62447767302,0.8917902866399999,0.6272400208,0.1047160905,3970.2780197,1880.85337688,5.85113139658,437.97970226,1335.36657418,1.77334627644,74.0844835,51.71226053,10.96161144,9.7911669,0.9006456224012999,0.5848024716904419
1992-05,13.587935,5.054844854,8.52626137285,7.62083253936,0.90542883348,0.6274876479,0.10619294829999999,3951.55395851,1891.91870279,5.8434726613,452.33684433,1325.02303373,1.77735987807,74.1759188,51.67293752,11.22635924,9.77465288,0.8972869981157809,0.5881109630653822
1992-06,13.598499,5.0663988380000005,8.55883551467,7.633578517539999,0.92525699713,0.6293956057,0.1081054771,3949.55003324,1879.23272216,5.8287827554,454.52135725,1350.27440489,1.8047957621400001,74.28236177,51.9461187,11.41623883,9.97109321,0.8967951885994678,0.5818945889358011
1992-07,13.610832,5.037798576999999,8.61027553245,7.65123791953,0.95903761292,0.6326046439999999,0.1113829179,3957.22907945,1885.41806872,5.84264714817,449.80605043,1358.78472092,1.80859077135,74.64220895,52.22984302,11.86161627,10.13647094,0.8979345439340195,0.5811652942106063
1992-08,13.623165,5.123528362,8.59240271648,7.671106675,0.92129604148,0.6307200064,0.10722216729999999,3958.28332087,1879.86880652,5.83815212739,459.25570055,1373.69884705,1.8329545476,74.33175286,52.16005009,11.36103794,9.83997163,0.89603811119197,0.5777869116867144
1992-09,13.635498,5.015410912999999,8.541958482939998,7.63511325321,0.90684522973,0.6264500558,0.1061636194,3947.60204965,1873.74593776,5.82134798742,450.06016867,1363.70509712,1.81376526579,73.79963305,51.83549644,11.20166452,9.80883266,0.897659222940062,0.578771977575084
1992-10,13.645895000000001,5.086467249,8.59804325995,7.64437127502,0.95367198493,0.6300827655,0.1109173281,3945.32429342,1867.77588271,5.813100176130001,454.8630387,1376.40806018,1.83127109888,74.29067287,52.07620442,11.80006067,10.11262518,0.8966264378383071,0.5757305737251565
1992-11,13.65629,5.180605216,8.51800962699,7.56938688414,0.94862274285,0.6237425851,0.1113667141,3909.50490927,1869.77503192,5.7792799411899995,438.24004858,1351.86689437,1.79010694295,73.52429126,51.5716729,12.0047776,9.93760274,0.8992029079836565,0.5803795315245379
1992-12,13.666687,5.004097966000001,8.55983009595,7.59952906708,0.96030102887,0.6263280996,0.1121869264,3925.83796761,1885.24808158,5.81108604918,447.50087168,1340.94214622,1.7884430179000002,73.76085516,51.85274886,11.83269764,10.37257957,0.8976752343862178,0.5843573839307009
1993-01,13.682972,5.150350651,8.58077888062,7.651147519129999,0.92963136149,0.6271136768000001,0.1083388087,3937.97373079,1911.54054126,5.8495142720499995,459.74409266,1341.88915442,1.80163324708,73.8661516,51.90519915,11.57381601,9.81379005,0.8954584829866752,0.587546288090442
1993-02,13.699252,5.128960311,8.5205120407,7.58204529966,0.9384667410399999,0.6219691440999999,0.1101420591,3936.03610588,1885.33476887,5.82137087475,422.57551335,1338.09891156,1.76067442491,73.30302205,51.43775566,11.79242238,9.93982887,0.9030481377405558,0.5848839950752454
1993-03,13.715537,5.097432548,8.56113540899,7.631480562269999,0.92965484672,0.6241925058000001,0.1085901346,3958.04736452,1902.38086286,5.86042822738,435.16804118,1335.88429371,1.77105233489,73.54629184,51.6396213,11.49221903,9.98534515,0.9009454349505857,0.5874691450143691
1993-04,13.723932000000001,5.230471886,8.53085974551,7.61238458918,0.91847515634,0.6216046353,0.1076650166,3955.53109468,1902.47683989,5.85800793456,423.13119771,1331.24545691,1.75437665462,73.46714231,51.20657528,11.74533653,9.40596548,0.9033651902213625,0.588324124731625
1993-05,13.732325999999999,5.196411921,8.5336459638,7.61311564696,0.92053031683,0.6214275691000001,0.1078706945,3954.79596465,1898.56068336,5.85335664801,427.48706119,1332.27193777,1.7597589989600002,73.42583621,51.21150402,11.67762534,9.5500263,0.9024510606299649,0.5876382053787635
1993-06,13.740720999999999,5.201596321,8.5679797793,7.62618242027,0.9417973590300001,0.623546594,0.10992058610000001,3968.24335333,1910.17782202,5.878421175350001,427.36021166,1320.40103325,1.7477612449200002,73.67541397,51.38666658,11.76418219,9.91952543,0.9027755334753504,0.5912803579779372
1993-07,13.753984,5.22228774,8.565759586239999,7.62812777478,0.93763181146,0.6227838847,0.1094627747,3957.24615253,1896.20902908,5.85345518161,442.33919364,1332.33339954,1.7746725931799998,73.55712288,51.35166761,11.62522292,10.00409603,0.8994588901372098,0.5873266562244036
1993-08,13.767249,5.268346155000001,8.59583998497,7.65174349386,0.9440964911099999,0.6243687453,0.1098317899,3961.73292196,1906.45514869,5.86818807065,435.82043113,1347.73499208,1.7835554232100002,73.4317379,51.78583472,11.59764254,10.13912325,0.9008947939599721,0.5858462678025625
1993-09,13.780512,5.1054884750000005,8.59331023368,7.67027033082,0.92303990286,0.6235842495,0.1074137763,3960.40828851,1901.63579789,5.8620440864,452.66050705,1355.56573737,1.8082262444200001,73.28082147,51.77813624,11.18625286,10.13147329,0.8974272715835694,0.5838250342523572
1993-10,13.791316,5.159956771999999,8.66918881574,7.71923236894,0.94995644679,0.6285976491,0.10957847,3983.24083167,1919.01050448,5.90225133615,447.85528206,1369.12575073,1.8169810328,73.7354023,52.32625925,11.4362989,10.30484748,0.8989290075039682,0.5836164792256885
1993-11,13.802116,5.164307586,8.68018276862,7.7297497304,0.9504330382199999,0.6289023197,0.10949458829999999,3992.20756463,1916.59578959,5.90880335423,449.19360059,1371.75277558,1.82094637618,73.71306104,52.40930356,11.26676034,10.51727634,0.8988621869810877,0.582844473937609
1993-12,13.81292,5.031533678,8.679156251050001,7.745474128290001,0.93368212276,0.6283360977,0.10757752200000001,4002.9624858,1924.68268912,5.927645174919999,446.64998302,1371.17897035,1.8178289533699998,73.78838795,52.22638875,11.25659734,10.07531641,0.8996204756819086,0.5839695011438993
1994-01,13.829572,5.1993126929999995,8.6829564325,7.76525141912,0.91770501337,0.6278543134,0.10569038559999999,3993.28697605,1925.10548642,5.91839246247,471.49064636,1375.36831029,1.84685895665,73.69488109,52.22103948,10.95305707,10.04424847,0.894397731256882,0.5832815544056118
1994-02,13.846228,5.102550501,8.69390426329,7.78983336385,0.9040708994300001,0.627889723,0.10398905620000001,3995.02792642,1943.52244065,5.93855036707,471.11990813,1380.16308865,1.85128299678,73.54756073,52.3695778,10.85942016,9.77255181,0.8945131407237734,0.5847491958901793
1994-03,13.862879000000001,5.093639774000001,8.71077086411,7.808850290520001,0.90192057359,0.628352225,0.1035408447,4002.66008514,1947.06414888,5.94972423402,474.95367801,1384.1723785,1.8591260565099998,73.63831392,52.37165653,10.85255959,9.67522064,0.8939270550937671,0.5844869113546122
1994-04,13.872931000000001,5.169142787,8.6857569901,7.81170272563,0.87405426447,0.6260938651,0.1006307528,4023.86002017,1927.03084899,5.95089086916,465.2219824,1395.58987408,1.86081185647,73.41565836,52.14305932,10.41674015,9.58079164,0.8963658979422384,0.5799731626333452
1994-05,13.88298,5.1806292350000005,8.703374182260001,7.85328063535,0.8500935469099999,0.6269096536,0.0976740203,4043.77676439,1938.07227604,5.98184904043,464.41263858,1407.01895634,1.87143159492,73.44916846,52.2714206,10.14058203,9.2595351,0.8969846656677637,0.5793780023933996
1994-06,13.893032,5.185970644,8.732868499959999,7.87541654317,0.8574519567900001,0.6285790244,0.0981867478,4054.83623505,1961.48412408,6.01632035913,469.98831424,1389.1078698,1.85909618404,73.63331811,52.42198337,10.09835633,9.43820391,0.8961311518004058,0.5854141977485575
1994-07,13.908087,5.143333463,8.79553015179,7.9482836182700005,0.84724653352,0.6324040216,0.0963269432,4069.05471369,1955.24570091,6.0243004146,490.6444748,1433.33872887,1.92398320367,73.82874931,52.98572859,9.74274894,9.48417993,0.89239542905845,0.5770095865774081
1994-08,13.923142,5.265349615,8.75999301944,7.932629240420001,0.82736377902,0.6291678286,0.0944479952,4065.01859089,1962.18295927,6.02720155016,489.36618187,1416.0615084,1.90542769026,73.60424121,52.56626118,9.6701216,9.139246,0.8925505405698432,0.580829178600959
1994-09,13.938197,5.054464777,8.8049649457,7.98136278193,0.82360216377,0.6317147724000001,0.09353838079999999,4099.64299721,1984.47845643,6.08412145364,465.02095741,1432.22037088,1.89724132829,73.55472002,53.11566387,9.50276761,9.15410364,0.8981259163800346,0.5808174956972719
1994-10,13.948691,5.2005931,8.776473819160001,7.97844302569,0.79803079347,0.629196949,0.0909284081,4073.62374329,1971.74620794,6.04536995123,502.97624446,1430.09683001,1.93307307446,73.49869353,52.67502734,9.2619994,8.86426925,0.8900982725590404,0.579611165460533
1994-11,13.959182,5.200884465,8.79416121749,7.9900912032799996,0.8040700142099999,0.6299911569,0.0914322576,4087.75384894,1985.46957296,6.0732234219,488.57302709,1428.29475429,1.91686778139,73.51413899,52.81721088,9.35099292,8.86320444,0.8932390451282971,0.5816071007336994
1994-12,13.969676,5.043128816,8.82265482917,8.03426216688,0.7883926622899999,0.6315575844,0.0893600257,4098.30722276,1972.13586987,6.07044309263,506.03189854,1457.78717571,1.9638190742500001,73.64791174,52.99670776,9.0269444,8.81363574,0.8900967358813645,0.5749796259748189
1995-01,13.987711,5.2229349769999995,8.83007741473,8.047949421330001,0.7821279934,0.6312739386,0.0885754401,4111.60647659,1971.70424159,6.08331071818,500.48040088,1464.15830227,1.96463870315,73.70496237,52.88503929,9.06450936,8.57824108,0.8914850448015534,0.5738600471993562
1995-02,14.005747999999999,5.082145216,8.88285396282,8.09908614716,0.78376781566,0.6342291724,0.08823378379999999,4150.07371406,1991.66646593,6.14174017998,496.98666234,1460.35930484,1.95734596718,74.01426919,53.16659285,8.87816449,8.74952209,0.8930535387782055,0.5769558509077247
1995-03,14.023783,5.10158874,8.8663238225,8.10229166928,0.7640321532200001,0.6322348130000001,0.0861723718,4137.57660897,1985.45595514,6.12303256411,498.63924898,1480.61985619,1.9792591051700001,73.55333818,53.21979978,8.64145366,8.5848252,0.8924469299407289,0.5728253111630995
1995-04,14.039344,5.126944457,8.89542808514,8.16000681261,0.73542127253,0.6336071033999999,0.0826740732,4154.241821,2025.45218679,6.17969400779,502.48593199,1477.82687284,1.98031280482,73.75839929,53.29124303,8.59424109,7.82932853,0.892094629825125,0.5781589625931537
1995-05,14.054905000000002,5.138872602,8.922199425299999,8.16605361868,0.7561458066200001,0.6348103687,0.08474881249999999,4151.89873838,2039.68223753,6.19158097591,496.51350753,1477.95913524,1.97447264277,73.78379596,53.50343101,8.89018827,7.92022818,0.8931864298466927,0.5798437138359653
1995-06,14.070466,5.141369061000001,8.948512409000001,8.20106240569,0.7474500033100001,0.6359783968,0.0835278501,4159.54531343,2052.43319015,6.211978503579999,499.64343035,1489.44047176,1.98908390211,73.77160404,53.74507837,8.76525844,7.80447928,0.8927617107126166,0.5794766798777344
1995-07,14.087002,5.149185176,8.96312456111,8.207749413870001,0.7553751472400001,0.6362691339,0.084275873,4166.3377906,2039.35762265,6.20569541325,495.98684298,1506.06715765,2.00205400063,73.82046314,53.75555022,8.86875206,7.84090099,0.8936181235841674,0.5752082610754014
1995-08,14.103536,5.218672047,8.98431884932,8.23681742899,0.74750142033,0.6370259805,0.0832006781,4178.01400011,2058.78885016,6.23680285028,508.61569465,1491.39888407,2.00001457871,73.88209577,53.84537483,8.57489237,7.98148856,0.8914751691991645,0.5799098538676379
1995-09,14.120071,5.062912849,8.974964278789999,8.22442884341,0.75053543537,0.6356175035,0.083625451,4186.75277858,2054.44379832,6.2411965769,502.53619036,1480.69607616,1.98323226652,73.99368882,53.46066099,8.76526405,7.82282869,0.8928331792541255,0.5811492249998164
1995-10,14.137303,5.178961357,8.984707982269999,8.21424426904,0.7704637132300001,0.6355319669,0.0857527829,4157.5167883,2057.23603993,6.21475282823,502.77977376,1496.71166705,1.9994914408100002,73.59627696,53.83052667,8.94183356,8.09011794,0.8921142105304656,0.5788594007417615
1995-11,14.154536,5.134330905,9.053250866279999,8.28804700103,0.7652038652500001,0.6396006811,0.0845225518,4186.97497756,2065.74684456,6.25272182212,518.99719465,1516.32798427,2.03532517891,73.95579025,54.28512931,8.59872343,8.25911668,0.889715201098125,0.5766900311333606
1995-12,14.171767,5.040069211,9.02450340197,8.289495143109999,0.73500825886,0.6367945085,0.0814458399,4196.70858639,2057.46559646,6.25417418286,503.98303132,1531.33792893,2.03532096025,73.7628707,53.92153534,8.56472165,7.58840268,0.892785344730714,0.5733012637509635
1996-01,14.189742,5.205308774,9.05329243775,8.28783721921,0.76545521854,0.6380167051,0.0845499274,4207.88432533,2072.84964949,6.28073397482,491.38172084,1515.72152355,2.00710324439,73.89138735,54.0381102,8.86489359,7.91261518,0.8954343686839169,0.5776253415461784
1996-02,14.207715,5.121389682,9.04620348474,8.29293470523,0.7532687795099999,0.6367106523,0.083269051,4199.79311833,2055.53712243,6.25533024076,517.63458373,1519.96988074,2.03760446447,73.88543842,53.78730365,8.61905286,7.93858294,0.8902718565238508,0.5748938879458456
1996-03,14.225691000000001,5.146054201,9.026450782489999,8.26631230655,0.7601384759500001,0.6345175627999999,0.0842123327,4170.38008823,2064.19824053,6.23457832875,515.51075641,1516.22322138,2.0317339778,73.47676145,53.75168942,8.83824854,7.86966411,0.88998660585539,0.5765238150004942
1996-04,14.240847,5.210636198,9.074678344690001,8.29622543994,0.7784529047500001,0.6372288351000001,0.0857829749,4196.57174171,2065.66869378,6.26224043548,517.83897131,1516.14603314,2.03398500446,73.86421321,53.91052488,8.86036395,8.20436735,0.8901582821624214,0.5767100900710929
1996-05,14.256004,5.200821649000001,9.06428100479,8.30156781681,0.76271318797,0.6358220021000001,0.08414491870000002,4199.64511568,2062.99063257,6.26263574824,522.6063342,1516.32573437,2.03893206857,73.64546169,53.84560297,8.53389259,8.25648675,0.8893311083184102,0.5763644285888243
1996-06,14.27116,5.235671002,9.052565849599999,8.30532268782,0.74724316178,0.6343258607,0.0825449021,4196.05751095,2060.11286821,6.25617037916,530.65651716,1518.4957915,2.04915230867,73.57824003,53.61654603,8.45982676,7.98186056,0.887732468263542,0.5756742533498886
1996-07,14.287829,5.228405845,9.08603249591,8.30751046035,0.7785220355500001,0.6359281383,0.08568338669999999,4194.16166579,2075.33654275,6.26949820854,531.2114078,1506.80084402,2.03801225181,73.56151618,53.94989909,8.56251655,8.57601777,0.887583181364255,0.5793570482290528
1996-08,14.304497,5.274999274,9.0959633074,8.30259984979,0.7933634576099999,0.635881381,0.0872214883,4182.37642107,2065.53178566,6.24790820673,539.30674115,1515.38490191,2.05469164306,73.76077475,53.74989013,8.9778051,8.38284516,0.8857808280180255,0.5768164874736764
1996-09,14.321166,5.1628257,9.073867118239999,8.29568602911,0.7781810891300001,0.6335983479,0.08576068819999999,4176.19631454,2074.39622959,6.25059254413,541.52863902,1503.56484596,2.0450934849899998,73.39658911,53.65492571,8.70003048,8.41210358,0.8852140291452638,0.5797704854212609
1996-10,14.335792,5.264536593,9.09880772984,8.301784101380001,0.7970236284600001,0.6346916675,0.0875964909,4175.6285461,2075.92547271,6.2515540188,532.56157923,1517.66850335,2.0502300825699997,73.3800057,53.88857743,8.94453855,8.51627464,0.8868861356373808,0.5776739071079018
1996-11,14.350413,5.3131836670000006,9.06888028574,8.30066420387,0.76821608186,0.6319595322,0.0847090333,4181.8746696,2064.85180681,6.24672647641,538.42559669,1515.51213078,2.05393772747,73.27775345,53.45264149,8.66397007,8.21511604,0.8859340367528813,0.5767156196416962
1996-12,14.365039000000001,5.1467678349999995,9.11064706732,8.32432725315,0.78631981417,0.6342236222,0.08630779000000001,4185.16789107,2073.61892221,6.25878681328,540.16242788,1525.37801199,2.06554043987,73.33995102,53.84029287,8.72487511,8.50693982,0.8856879008619174,0.5761657928922167
1997-01,14.384148999999999,5.315813492999999,9.1165649923,8.335644024450001,0.78092096786,0.633792447,0.0856595624,4185.06722175,2059.68554557,6.2447527673200005,545.71682777,1545.17442935,2.09089125713,73.28574873,53.80857624,8.67008364,8.42894541,0.8846455847365575,0.5713635369750275
1997-02,14.403261,5.225014824,9.12953431305,8.33500737409,0.79452693895,0.6338518974,0.0870282001,4174.96994378,2063.88318037,6.23885312416,542.44538555,1553.70886439,2.09615424994,73.18489371,53.91843249,8.92009924,8.41792117,0.8850121628728752,0.5705129696311357
1997-03,14.422371,5.251158762,9.12176949158,8.337983545159998,0.78378594642,0.6324736405,0.08592477009999999,4176.16886851,2058.6073492,6.23477621771,549.54463353,1553.66269393,2.1032073274600003,73.2356489,53.59911794,8.94064177,8.13295411,0.8837118176349936,0.5698929827007715
1997-04,14.433393,5.305217914,9.11160298618,8.33088232643,0.7807206597499999,0.6312862807999999,0.0856842271,4163.92701182,2062.59245005,6.22651946188,555.89328931,1548.46957524,2.1043628645499997,72.98611457,53.60750234,8.80917303,8.25182801,0.8822215139892274,0.5711872118519913
1997-05,14.444415999999999,5.339282612,9.11399245998,8.3349660224,0.77902643758,0.6309699513,0.0854758703,4167.61098635,2067.99462065,6.235605607,556.7423876,1542.6180278,2.0993604154,72.93808951,53.5924995,8.72729793,8.31137041,0.8821547958986583,0.5727544940434885
1997-06,14.455438000000001,5.374642959,9.09382546045,8.33620214101,0.75762331944,0.6290937335,0.0833118386,4170.76910169,2050.08251168,6.22085161336,562.017169,1553.33335864,2.11535052765,72.82662045,53.33209348,8.49053773,8.12104075,0.8812502536865958,0.5689275358322555
1997-07,14.469541,5.363257931,9.131468722080001,8.34711204077,0.78435668131,0.6310821278000001,0.0858960048,4174.24827783,2066.7323267,6.24098060453,550.6853668,1555.44606944,2.1061314362399997,72.99890702,53.55710516,8.94425003,8.12280608,0.8834511956742784,0.5705771777840727
1997-08,14.483644,5.489904997,9.10440426205,8.33370572757,0.77069853448,0.6285990088,0.0846511768,4165.81845193,2056.75007625,6.22256852818,555.65949822,1555.47770117,2.1111371993900003,72.61798825,53.43742598,8.61976811,8.26218587,0.882312380977582,0.5693854881208555
1997-09,14.497746999999999,5.279078985,9.13270589055,8.3959092623,0.73679662825,0.6299396651,0.080676706,4191.91925378,2074.39363791,6.2663128917,554.25743722,1575.33893339,2.1295963706100003,72.77344659,53.55134839,8.42460371,7.59932545,0.8832202268678666,0.5683686673983132
1997-10,14.511205,5.413898747,9.12174429877,8.388959036189998,0.73278526259,0.6286000576,0.0803338965,4193.92747862,2062.85584466,6.2567833232800005,560.95578257,1571.21993033,2.1321757128999996,72.71834992,53.34299863,8.26362885,7.73038991,0.8820253302223848,0.567642496300363
1997-11,14.524664000000001,5.371808275,9.18052854696,8.44726686533,0.73326168163,0.6320647793999999,0.0798714015,4211.35537357,2077.47687915,6.28883225273,578.19784356,1580.23676904,2.1584346126000002,73.17825149,53.58180363,8.25166448,7.63844656,0.8792793779820515,0.5679714376159622
1997-12,14.538122,5.277177686,9.15720223542,8.432815257149999,0.72438697827,0.6298751816,0.0791057093,4197.66270041,2073.14672041,6.27080942083,583.96122633,1578.04460999,2.16200583633,72.91834745,53.40412714,8.15356915,7.59038756,0.8778738697821159,0.5678000775113804
1998-01,14.558631,5.4538356089999995,9.160623005040001,8.44012647182,0.72049653322,0.6292228304,0.0786514774,4223.25671125,2069.85973629,6.29311644754,569.03879212,1577.97123215,2.14701002428,72.82649725,53.36426316,7.96386104,7.73514201,0.8812596611123323,0.5674220527754273
1998-02,14.579138,5.37145938,9.165770864399999,8.4533581499,0.7124127145,0.6286908639,0.0777253463,4213.5435272,2075.85113128,6.28939465849,579.94105457,1584.02243684,2.16396349142,72.79307181,53.29167914,8.02980371,7.43339381,0.8790147241162386,0.567192033452216
1998-03,14.599647000000001,5.38181116,9.17995235159,8.45623656517,0.72371578642,0.6287790624,0.0788365515,4216.79534934,2078.44811601,6.2952434653500005,574.82566703,1586.16743279,2.16099309982,72.77833247,53.32290874,8.17770958,7.49631486,0.880035239626386,0.5671667568759293
1998-04,14.611049000000001,5.40820148,9.18719742493,8.48861534468,0.69858208025,0.6287842457,0.076038649,4225.75950945,2087.3723266,6.31313183605,578.26805044,1597.21545819,2.17548350863,72.54790434,53.54697197,7.71632547,7.4568246,0.8796284902134822,0.5665144782861967
1998-05,14.622454,5.428718601,9.201259857159998,8.486784659889999,0.71447519727,0.6292555174000001,0.0776497141,4210.90276442,2070.29296247,6.281195726889999,590.19683086,1615.39210213,2.205588933,72.73232266,53.46226272,8.07493275,7.35805638,0.8770704878856862,0.561711846287302
1998-06,14.633856,5.414293906,9.22956946371,8.50668157162,0.72288789209,0.6306997598,0.078323035,4217.01417938,2086.89300465,6.303907184030001,584.99430637,1617.78008122,2.20277438759,72.808485,53.67318848,8.22213673,7.32204483,0.878177161055426,0.5633136733736701
